sample_key,regime,forecast_origin,target_day,feature_quality_bucket,n_residual_rows,n_unique_movie_days,n_unique_release_weekends,full_hi80_multiplier,full_hi95_multiplier,omitted_movie_day,omitted_movie_id,omitted_exhibition_date,loo_hi80_multiplier,loo_hi95_multiplier
top_hybrid_30,live_friday,20:00,Friday,low,18,18,18,15.899503840514155,42.65992371931769,371.0|2026-07-03,371.0,2026-07-03,21.03922142851596,42.65992371931769
top_hybrid_30,live_friday,20:00,Friday,medium,2,2,2,0.7917154135184782,0.7917154135184782,2474.0|2026-07-03,2474.0,2026-07-03,0.44341342692908536,0.44341342692908536
top_hybrid_30,live_friday,20:00,Friday,medium,2,2,2,0.7917154135184782,0.7917154135184782,2476.0|2026-07-03,2476.0,2026-07-03,0.7917154135184782,0.7917154135184782
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,143.0|2026-07-03,143.0,2026-07-03,1.7521415860824046,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2474.0|2026-07-03,2474.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2476.0|2026-07-03,2476.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2477.0|2026-07-03,2477.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2478.0|2026-07-03,2478.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2482.0|2026-07-03,2482.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2483.0|2026-07-03,2483.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2484.0|2026-07-03,2484.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2485.0|2026-07-03,2485.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2486.0|2026-07-03,2486.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2487.0|2026-07-03,2487.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2489.0|2026-07-03,2489.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2495.0|2026-07-03,2495.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2496.0|2026-07-03,2496.0,2026-07-03,1.7521415860824046,2.33687226521201
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2497.0|2026-07-03,2497.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2499.0|2026-07-03,2499.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2501.0|2026-07-03,2501.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,2503.0|2026-07-03,2503.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,369.0|2026-07-03,369.0,2026-07-03,2.2371708602818847,54.14937929856705
top_hybrid_30,live_friday,EOD,Friday,low,20,20,20,2.2129173754438485,54.14937929856705,371.0|2026-07-03,371.0,2026-07-03,1.8705655339874867,54.14937929856705
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2474.0|2026-07-04,2474.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2476.0|2026-07-04,2476.0,2026-07-04,1.1315758778269083,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2477.0|2026-07-04,2477.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2478.0|2026-07-04,2478.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2482.0|2026-07-04,2482.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2483.0|2026-07-04,2483.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2484.0|2026-07-04,2484.0,2026-07-04,1.333207577285535,1.9997113649061071
top_hybrid_30,live_saturday,16:00,Saturday,low,18,18,18,1.3141823057742794,1.9997113649061071,2485.0|2026-07-04,2485.0,2026-07-04,1.269465618348983,1.9997113649061071
