release_run_id,origin_day,movie_id,title,opening_weekend_start,forecast_origin_date,release_year,release_month,season_bucket,release_type,release_width_bucket,is_wide_release,is_large_release,genre,distributor,franchise,is_franchise,is_doc_concert,opening_weekend_theaters,actual_opening_weekend_gross_usd,latest_estimate_date,earliest_estimate_date,source_count,estimate_count,dollar_median_consensus_usd,mean_estimate_mid_usd,min_estimate_mid_usd,max_estimate_mid_usd,estimate_mid_stddev_usd,log_mean_consensus_usd,log_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,source_bias_adjusted_log_median_consensus_usd,mean_source_age_days,min_source_age_days,max_source_age_days,source_range_inside_rate,reliability_weighted_sources,source_bias_adjusted_reliability_weighted_sources,log_dispersion,estimate_sources,recency_weighted_log_consensus_lambda_0_usd,recency_reliability_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0_usd,recency_weighted_log_consensus_lambda_0.02_usd,recency_reliability_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.02_usd,recency_weighted_log_consensus_lambda_0.05_usd,recency_reliability_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.05_usd,recency_weighted_log_consensus_lambda_0.1_usd,recency_reliability_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.1_usd,recency_weighted_log_consensus_lambda_0.2_usd,recency_reliability_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.2_usd,recency_weighted_log_consensus_lambda_0.35_usd,recency_reliability_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.35_usd,recency_weighted_log_consensus_lambda_0.5_usd,recency_reliability_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.5_usd,recency_weighted_log_consensus_lambda_0.75_usd,recency_reliability_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.75_usd,recency_weighted_log_consensus_lambda_1_usd,recency_reliability_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_1_usd,source_reliability_weighted_log_consensus_usd,source_bias_adjusted_reliability_weighted_log_consensus_usd,age_cap_3d_strict_dollar_median_consensus_usd,age_cap_3d_strict_log_mean_consensus_usd,age_cap_3d_strict_log_median_consensus_usd,age_cap_3d_strict_source_count,age_cap_3d_fallback_dollar_median_consensus_usd,age_cap_3d_fallback_log_mean_consensus_usd,age_cap_3d_fallback_log_median_consensus_usd,age_cap_7d_strict_dollar_median_consensus_usd,age_cap_7d_strict_log_mean_consensus_usd,age_cap_7d_strict_log_median_consensus_usd,age_cap_7d_strict_source_count,age_cap_7d_fallback_dollar_median_consensus_usd,age_cap_7d_fallback_log_mean_consensus_usd,age_cap_7d_fallback_log_median_consensus_usd,age_cap_14d_strict_dollar_median_consensus_usd,age_cap_14d_strict_log_mean_consensus_usd,age_cap_14d_strict_log_median_consensus_usd,age_cap_14d_strict_source_count,age_cap_14d_fallback_dollar_median_consensus_usd,age_cap_14d_fallback_log_mean_consensus_usd,age_cap_14d_fallback_log_median_consensus_usd,log_actual_opening_weekend,evaluation_subset,primary_point_method,mean_point_method,primary_point_forecast_usd,mean_point_forecast_usd
455,-2,8450,3 Idiotas (2017),2017-06-02,2017-05-31,2017,6,summer,movie_page_full_run,limited,False,False,Comedy,,,False,False,349,609249.0,2017-05-31,2017-05-31,1,1,2000000.0,2000000.0,2000000.0,2000000.0,,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,0.0,0,0,0.0,1,1,0.0,boxofficereport,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1747630.3829783844,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,13.319982330123775,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,2000000.0,1747630.3829783844
455,-1,8450,3 Idiotas (2017),2017-06-02,2017-06-01,2017,6,summer,movie_page_full_run,limited,False,False,Comedy,,,False,False,349,609249.0,2017-05-31,2017-05-31,1,1,2000000.0,2000000.0,2000000.0,2000000.0,,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1.0,1,1,0.0,1,1,0.0,boxofficereport,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999956,1747630.3829783844,1747630.3829783874,1999999.9999999993,1999999.9999999956,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999993,1747630.3829783844,1747630.3829783844,1999999.9999999993,1999999.9999999956,1747630.3829783874,1747630.3829783844,1999999.9999999993,1747630.3829783844,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,13.319982330123775,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1999999.9999999993,1747630.3829783844
2307,-2,12154,My Cousin Rachel (2017),2017-06-09,2017-06-07,2017,6,summer,movie_page_full_run,limited,False,False,Drama,,,False,False,523,969941.0,2017-06-07,2017-06-07,1,1,1300000.0,1300000.0,1300000.0,1300000.0,,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,0.0,0,0,0.0,1,1,0.0,boxofficereport,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1063553.939195394,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,13.784990523887398,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,1300000.0,1063553.939195394
2307,-1,12154,My Cousin Rachel (2017),2017-06-09,2017-06-08,2017,6,summer,movie_page_full_run,limited,False,False,Drama,,,False,False,523,969941.0,2017-06-07,2017-06-07,1,1,1300000.0,1300000.0,1300000.0,1300000.0,,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1.0,1,1,0.0,1,1,0.0,boxofficereport,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195396,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195396,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999974,1063553.939195394,1063553.939195394,1300000.000000002,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1299999.9999999998,1063553.939195394,1063553.939195394,1299999.9999999998,1063553.939195394,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,1300000.0,1299999.9999999998,1299999.9999999998,1.0,1300000.0,1299999.9999999998,1299999.9999999998,13.784990523887398,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1299999.9999999998,1063553.939195394
807,-2,9154,The Book of Henry (2017),2017-06-16,2017-06-14,2017,6,summer,movie_page_full_run,limited,False,False,Drama,,,False,False,579,1424540.0,2017-06-14,2017-06-14,1,1,1900000.0,1900000.0,1900000.0,1900000.0,,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,0.0,0,0,0.0,1,1,0.0,boxofficereport,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1546023.1491690772,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,14.169359512553944,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,1900000.0,1546023.1491690772
807,-1,9154,The Book of Henry (2017),2017-06-16,2017-06-15,2017,6,summer,movie_page_full_run,limited,False,False,Drama,,,False,False,579,1424540.0,2017-06-14,2017-06-14,1,1,1900000.0,1900000.0,1900000.0,1900000.0,,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1.0,1,1,0.0,1,1,0.0,boxofficereport,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0000000033,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1899999.9999999967,1900000.0000000033,1546023.1491690772,1546023.14916908,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1900000.0,1546023.1491690772,1546023.1491690772,1900000.0,1899999.9999999967,1546023.1491690772,1546023.1491690772,1900000.0,1899999.9999999967,1546023.1491690772,1546023.1491690744,1900000.0,1546023.1491690772,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1900000.0,1.0,1900000.0,1900000.0,1900000.0,14.169359512553944,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1900000.0,1546023.1491690772
3190,-2,13920,Tulip Fever (2017),2017-09-01,2017-08-30,2017,9,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,765,1158017.0,2017-08-30,2017-08-30,1,1,2500000.0,2500000.0,2500000.0,2500000.0,,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,0.0,0,0,0.0,1,1,0.0,boxofficereport,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2025013.3053163148,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,13.962219617490913,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,2500000.0,2025013.3053163148
3190,-1,13920,Tulip Fever (2017),2017-09-01,2017-08-31,2017,9,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,765,1158017.0,2017-08-30,2017-08-30,1,1,2500000.0,2500000.0,2500000.0,2500000.0,,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,1.0,1,1,0.0,1,1,0.0,boxofficereport,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163183,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.000000001,2500000.000000001,2025013.3053163148,2025013.3053163148,2500000.0000000056,2500000.0000000056,2025013.3053163183,2025013.3053163148,2500000.000000001,2500000.0000000056,2025013.3053163148,2025013.3053163148,2500000.0000000056,2500000.000000001,2025013.305316311,2025013.3053163148,2500000.000000001,2025013.3053163148,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,2500000.0,2500000.000000001,2500000.000000001,1.0,2500000.0,2500000.000000001,2500000.000000001,13.962219617490913,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,2500000.0000000056,2025013.3053163148
3014,-2,13568,Stronger (2017),2017-09-22,2017-09-20,2017,9,fall,movie_page_full_run,limited,False,False,Drama,,,False,False,574,1611040.0,2017-09-20,2017-09-20,1,1,2000000.0,2000000.0,2000000.0,2000000.0,,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,0.0,0,0,0.0,1,1,0.0,boxofficereport,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1573053.5331022637,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,14.292390491149442,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,2000000.0,1573053.5331022637
3014,-1,13568,Stronger (2017),2017-09-22,2017-09-21,2017,9,fall,movie_page_full_run,limited,False,False,Drama,,,False,False,574,1611040.0,2017-09-20,2017-09-20,1,1,2000000.0,2000000.0,2000000.0,2000000.0,,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1.0,1,1,0.0,1,1,0.0,boxofficereport,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999956,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022665,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.5331022637,1573053.5331022637,1999999.9999999993,1999999.9999999993,1573053.533102261,1573053.5331022637,1999999.9999999993,1573053.5331022637,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,2000000.0,1999999.9999999993,1999999.9999999993,1.0,2000000.0,1999999.9999999993,1999999.9999999993,14.292390491149442,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1999999.9999999993,1573053.5331022637
2645,-2,12830,A Question of Faith (2017),2017-09-29,2017-09-27,2017,9,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,661,1025489.0,2017-09-27,2017-09-27,1,1,1600000.0,1600000.0,1600000.0,1600000.0,,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,0.0,0,0,0.0,1,1,0.0,boxofficereport,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1259945.1251289407,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,13.840680129962154,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,1600000.0,1259945.1251289386
2645,-1,12830,A Question of Faith (2017),2017-09-29,2017-09-28,2017,9,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,661,1025489.0,2017-09-27,2017-09-27,1,1,1600000.0,1600000.0,1600000.0,1600000.0,,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1.0,1,1,0.0,1,1,0.0,boxofficereport,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.000000001,1599999.9999999981,1259945.1251289407,1259945.1251289407,1600000.000000001,1600000.0000000037,1259945.1251289363,1259945.1251289407,1600000.000000001,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.0000000037,1600000.000000001,1259945.1251289386,1259945.1251289386,1600000.000000001,1259945.1251289407,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,1600000.0,1600000.000000001,1600000.000000001,1.0,1600000.0,1600000.000000001,1600000.000000001,13.840680129962154,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,1600000.0000000037,1259945.1251289386
3123,-2,13786,Til Death Do Us Part (2017),2017-09-29,2017-09-27,2017,9,fall,movie_page_full_run,limited,False,False,Thriller/Suspense,,,False,False,562,1527289.0,2017-09-27,2017-09-27,1,1,2800000.0,2800000.0,2800000.0,2800000.0,,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.1933359876,0.0,0,0,0.0,1,1,0.0,boxofficereport,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2183391.193335984,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,14.23900482628026,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,2800000.0,2183391.1933359876
3123,-1,13786,Til Death Do Us Part (2017),2017-09-29,2017-09-28,2017,9,fall,movie_page_full_run,limited,False,False,Thriller/Suspense,,,False,False,562,1527289.0,2017-09-27,2017-09-27,1,1,2800000.0,2800000.0,2800000.0,2800000.0,,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.1933359876,1.0,1,1,0.0,1,1,0.0,boxofficereport,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.1933359876,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335992,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.1933359876,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.1933359876,2799999.9999999963,2799999.9999999963,2183391.1933359876,2183391.1933359876,2799999.9999999963,2800000.0000000014,2183391.193335984,2183391.1933359876,2800000.0000000014,2800000.0000000014,2183391.1933359876,2183391.193335984,2799999.9999999963,2800000.0000000014,2183391.193335984,2183391.1933359876,2800000.0000000014,2183391.193335984,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,2800000.0,2800000.0000000014,2800000.0000000014,1.0,2800000.0,2800000.0000000014,2800000.0000000014,14.23900482628026,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,2799999.9999999963,2183391.1933359876
2147,-2,11834,Marshall (2017),2017-10-13,2017-10-11,2017,10,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,821,3000805.0,2017-10-11,2017-10-11,1,1,3800000.0,3800000.0,3800000.0,3800000.0,,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,0.0,0,0,0.0,1,1,0.0,boxofficereport,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,2915426.550299385,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,14.914391143970768,train,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,3800000.0,2915426.550299385
2147,-1,11834,Marshall (2017),2017-10-13,2017-10-12,2017,10,fall,movie_page_full_run,wide,True,False,Drama,,,False,False,821,3000805.0,2017-10-11,2017-10-11,1,1,3800000.0,3800000.0,3800000.0,3800000.0,,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,1.0,1,1,0.0,1,1,0.0,boxofficereport,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.55029938,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.55029938,3800000.000000007,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.000000007,2915426.55029939,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.550299385,2915426.550299385,3800000.0000000005,3800000.0000000005,2915426.55029939,2915426.550299385,3800000.0000000005,2915426.550299385,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,3800000.0,3800000.0000000005,3800000.0000000005,1.0,3800000.0,3800000.0000000005,3800000.0000000005,14.914391143970768,train,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,3800000.0000000005,2915426.550299385
