source,movie_key,source_movie_id,source_title,movie_id,canonical_title,canonical_release_date,identity_status,raw_match_statuses,estimate_rows,min_target_start_date,max_target_start_date,min_target_end_date,max_target_end_date,min_estimate_usd,max_estimate_usd
boxofficereport,boxofficereport:US_CA:the-hunt:2020-03-13,boxofficereport:US_CA:the-hunt:2020-03-13,The Hunt,22828,The Hunt,2020-03-13,matched,matched,1,2020-03-13,2020-03-13,2020-03-15,2020-03-15,8300000,8300000
boxofficereport,boxofficereport:US_CA:the-hurricane-heist:2018-03-09,boxofficereport:US_CA:the-hurricane-heist:2018-03-09,The Hurricane Heist,10890,The Hurricane Heist (2018),2018-03-09,matched,matched,1,2018-03-09,2018-03-09,2018-03-11,2018-03-11,4000000,4000000
boxofficereport,boxofficereport:US_CA:the-hustle:2019-05-10,boxofficereport:US_CA:the-hustle:2019-05-10,The Hustle,10894,The Hustle (2019),2019-05-10,matched,matched,1,2019-05-10,2019-05-10,2019-05-12,2019-05-12,13500000,13500000
boxofficereport,boxofficereport:US_CA:the-hustle:2019-05-17,boxofficereport:US_CA:the-hustle:2019-05-17,The Hustle,34499,The Hustle,,matched,ambiguous,1,2019-05-17,2019-05-17,2019-05-19,2019-05-19,6000000,6000000
boxofficereport,boxofficereport:US_CA:the-hustle:2019-05-24,boxofficereport:US_CA:the-hustle:2019-05-24,The Hustle,34500,The Hustle,,matched,ambiguous,1,2019-05-24,2019-05-24,2019-05-27,2019-05-27,4700000,4700000
boxofficereport,boxofficereport:US_CA:the-hustle:2019-05-31,boxofficereport:US_CA:the-hustle:2019-05-31,The Hustle,34501,The Hustle,,matched,ambiguous,1,2019-05-31,2019-05-31,2019-06-02,2019-06-02,1300000,1300000
boxofficereport,boxofficereport:US_CA:the-intruder:2019-05-03,boxofficereport:US_CA:the-intruder:2019-05-03,The Intruder,11070,The Intruder (2019),2019-05-03,matched,matched,1,2019-05-03,2019-05-03,2019-05-05,2019-05-05,13800000,13800000
boxofficereport,boxofficereport:US_CA:the-intruder:2019-05-10,boxofficereport:US_CA:the-intruder:2019-05-10,The Intruder,34502,The Intruder,,matched,ambiguous,1,2019-05-10,2019-05-10,2019-05-12,2019-05-12,5500000,5500000
boxofficereport,boxofficereport:US_CA:the-intruder:2019-05-17,boxofficereport:US_CA:the-intruder:2019-05-17,The Intruder,34503,The Intruder,,matched,ambiguous,1,2019-05-17,2019-05-17,2019-05-19,2019-05-19,4200000,4200000
boxofficereport,boxofficereport:US_CA:the-intruder:2019-05-24,boxofficereport:US_CA:the-intruder:2019-05-24,The Intruder,34504,The Intruder,,matched,ambiguous,1,2019-05-24,2019-05-24,2019-05-27,2019-05-27,3000000,3000000
boxofficereport,boxofficereport:US_CA:the-invisible-man:2020-02-28,boxofficereport:US_CA:the-invisible-man:2020-02-28,The Invisible Man,22977,The Invisible Man,2020-02-28,matched,matched,1,2020-02-28,2020-02-28,2020-03-01,2020-03-01,28000000,28000000
boxofficereport,boxofficereport:US_CA:the-invisible-man:2020-03-06,boxofficereport:US_CA:the-invisible-man:2020-03-06,The Invisible Man,34505,The Invisible Man,,matched,ambiguous,1,2020-03-06,2020-03-06,2020-03-08,2020-03-08,17000000,17000000
boxofficereport,boxofficereport:US_CA:the-invisible-man:2020-03-13,boxofficereport:US_CA:the-invisible-man:2020-03-13,The Invisible Man,34506,The Invisible Man,,matched,ambiguous,1,2020-03-13,2020-03-13,2020-03-15,2020-03-15,9300000,9300000
boxofficereport,boxofficereport:US_CA:the-invitation:2022-08-26,boxofficereport:US_CA:the-invitation:2022-08-26,The Invitation,22978,The Invitation,2022-08-26,matched,matched,1,2022-08-26,2022-08-26,2022-08-28,2022-08-28,8300000,8300000
boxofficereport,boxofficereport:US_CA:the-invitation:2022-09-02,boxofficereport:US_CA:the-invitation:2022-09-02,The Invitation,6895,The Invitation,2022-08-26,matched,provisional,1,2022-09-02,2022-09-02,2022-09-05,2022-09-05,4900000,4900000
boxofficereport,boxofficereport:US_CA:the-invitation:2022-09-09,boxofficereport:US_CA:the-invitation:2022-09-09,The Invitation,6895,The Invitation,2022-08-26,matched,provisional,1,2022-09-09,2022-09-09,2022-09-11,2022-09-11,2800000,2800000
boxofficereport,boxofficereport:US_CA:the-invitation:2022-09-16,boxofficereport:US_CA:the-invitation:2022-09-16,The Invitation,6895,The Invitation,2022-08-26,matched,provisional,1,2022-09-16,2022-09-16,2022-09-18,2022-09-18,1650000,1650000
boxofficereport,boxofficereport:US_CA:the-invite:2026-07-10,boxofficereport:US_CA:the-invite:2026-07-10,The Invite,2482,The Invite,2026-07-10,matched,matched,1,2026-07-10,2026-07-10,2026-07-12,2026-07-12,6000000,6000000
boxofficereport,boxofficereport:US_CA:the-iron-claw:2023-12-22,boxofficereport:US_CA:the-iron-claw:2023-12-22,The Iron Claw,22982,The Iron Claw,2023-12-22,matched,matched,1,2023-12-22,2023-12-22,2023-12-25,2023-12-25,5600000,5600000
boxofficereport,boxofficereport:US_CA:the-iron-claw:2023-12-29,boxofficereport:US_CA:the-iron-claw:2023-12-29,The Iron Claw,27494,The Iron Claw,,matched,provisional,2,2023-12-29,2023-12-29,2024-01-01,2024-01-01,5200000,6700000
boxofficereport,boxofficereport:US_CA:the-iron-claw:2024-01-05,boxofficereport:US_CA:the-iron-claw:2024-01-05,The Iron Claw,27495,The Iron Claw,,matched,provisional,1,2024-01-05,2024-01-05,2024-01-07,2024-01-07,3400000,3400000
boxofficereport,boxofficereport:US_CA:the-kid-who-would-be-king:2019-01-25,boxofficereport:US_CA:the-kid-who-would-be-king:2019-01-25,The Kid Who Would Be King,11344,The Kid Who Would Be King (2019),2019-01-25,matched,matched,1,2019-01-25,2019-01-25,2019-01-27,2019-01-27,9500000,9500000
boxofficereport,boxofficereport:US_CA:the-kid-who-would-be-king:2019-02-01,boxofficereport:US_CA:the-kid-who-would-be-king:2019-02-01,The Kid Who Would Be King,34508,The Kid Who Would Be King,,matched,ambiguous,1,2019-02-01,2019-02-01,2019-02-03,2019-02-03,4300000,4300000
boxofficereport,boxofficereport:US_CA:the-kid-who-would-be-king:2019-02-08,boxofficereport:US_CA:the-kid-who-would-be-king:2019-02-08,The Kid Who Would Be King,34509,The Kid Who Would Be King,,matched,ambiguous,1,2019-02-08,2019-02-08,2019-02-10,2019-02-10,2400000,2400000
boxofficereport,boxofficereport:US_CA:the-killer-s-game:2024-09-13,boxofficereport:US_CA:the-killer-s-game:2024-09-13,The Killer's Game,23197,The Killer’s Game,2024-09-13,matched,matched,1,2024-09-13,2024-09-13,2024-09-15,2024-09-15,3200000,3200000
boxofficereport,boxofficereport:US_CA:the-king-of-kings:2025-04-11,boxofficereport:US_CA:the-king-of-kings:2025-04-11,The King of Kings,23209,The King of Kings,2025-04-11,matched,matched,1,2025-04-11,2025-04-11,2025-04-13,2025-04-13,21500000,21500000
boxofficereport,boxofficereport:US_CA:the-king-of-kings:2025-04-18,boxofficereport:US_CA:the-king-of-kings:2025-04-18,The King of Kings,27496,The King of Kings,,matched,provisional,1,2025-04-18,2025-04-18,2025-04-20,2025-04-20,12800000,12800000
boxofficereport,boxofficereport:US_CA:the-king-of-kings:2025-04-25,boxofficereport:US_CA:the-king-of-kings:2025-04-25,The King of Kings,27497,The King of Kings,,matched,provisional,1,2025-04-25,2025-04-25,2025-04-27,2025-04-27,7400000,7400000
boxofficereport,boxofficereport:US_CA:the-king-of-kings:2025-05-02,boxofficereport:US_CA:the-king-of-kings:2025-05-02,The King of Kings,27498,The King of Kings,,matched,provisional,1,2025-05-02,2025-05-02,2025-05-04,2025-05-04,2000000,2000000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2021-12-24,boxofficereport:US_CA:the-king-s-man:2021-12-24,The King's Man,23216,The King’s Man,2021-12-24,matched,matched,1,2021-12-24,2021-12-24,2021-12-26,2021-12-26,8000000,8000000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2021-12-31,boxofficereport:US_CA:the-king-s-man:2021-12-31,The King's Man,27499,The King's Man,,matched,provisional,1,2021-12-31,2021-12-31,2022-01-02,2022-01-02,4300000,4300000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2022-01-07,boxofficereport:US_CA:the-king-s-man:2022-01-07,The King's Man,27500,The King's Man,,matched,provisional,1,2022-01-07,2022-01-07,2022-01-09,2022-01-09,3200000,3200000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2022-01-14,boxofficereport:US_CA:the-king-s-man:2022-01-14,The King's Man,27501,The King's Man,,matched,provisional,1,2022-01-14,2022-01-14,2022-01-17,2022-01-17,2600000,2600000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2022-01-21,boxofficereport:US_CA:the-king-s-man:2022-01-21,The King's Man,27502,The King's Man,,matched,provisional,1,2022-01-21,2022-01-21,2022-01-23,2022-01-23,1750000,1750000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2022-01-28,boxofficereport:US_CA:the-king-s-man:2022-01-28,The King's Man,27503,The King's Man,,matched,provisional,1,2022-01-28,2022-01-28,2022-01-30,2022-01-30,1600000,1600000
boxofficereport,boxofficereport:US_CA:the-king-s-man:2022-02-04,boxofficereport:US_CA:the-king-s-man:2022-02-04,The King's Man,27504,The King's Man,,matched,provisional,1,2022-02-04,2022-02-04,2022-02-06,2022-02-06,1150000,1150000
boxofficereport,boxofficereport:US_CA:the-kitchen:2019-08-09,boxofficereport:US_CA:the-kitchen:2019-08-09,The Kitchen,11390,The Kitchen (2019),2019-08-09,matched,matched,1,2019-08-09,2019-08-09,2019-08-11,2019-08-11,9500000,9500000
boxofficereport,boxofficereport:US_CA:the-last-duel:2021-10-15,boxofficereport:US_CA:the-last-duel:2021-10-15,The Last Duel,23286,The Last Duel,2021-10-15,matched,matched,1,2021-10-15,2021-10-15,2021-10-17,2021-10-17,7500000,7500000
boxofficereport,boxofficereport:US_CA:the-last-duel:2021-10-22,boxofficereport:US_CA:the-last-duel:2021-10-22,The Last Duel,6836,The Last Duel,2021-10-15,matched,provisional,1,2021-10-22,2021-10-22,2021-10-24,2021-10-24,2200000,2200000
boxofficereport,boxofficereport:US_CA:the-last-rodeo:2025-05-23,boxofficereport:US_CA:the-last-rodeo:2025-05-23,The Last Rodeo,23299,The Last Rodeo,2025-05-23,matched,matched,1,2025-05-23,2025-05-23,2025-05-26,2025-05-26,6000000,6000000
boxofficereport,boxofficereport:US_CA:the-last-rodeo:2025-05-30,boxofficereport:US_CA:the-last-rodeo:2025-05-30,The Last Rodeo,27505,The Last Rodeo,,matched,provisional,1,2025-05-30,2025-05-30,2025-06-01,2025-06-01,2400000,2400000
boxofficereport,boxofficereport:US_CA:the-last-showgirl:2025-01-10,boxofficereport:US_CA:the-last-showgirl:2025-01-10,The Last Showgirl,23301,The Last Showgirl,2025-01-10,matched,matched,1,2025-01-10,2025-01-10,2025-01-12,2025-01-12,2800000,2800000
boxofficereport,boxofficereport:US_CA:the-last-supper:2025-03-21,boxofficereport:US_CA:the-last-supper:2025-03-21,The Last Supper,27507,The Last Supper,,matched,provisional,1,2025-03-21,2025-03-21,2025-03-23,2025-03-23,1650000,1650000
boxofficereport,boxofficereport:US_CA:the-last-vermeer:2020-11-20,boxofficereport:US_CA:the-last-vermeer:2020-11-20,The Last Vermeer,23308,The Last Vermeer,2020-11-20,matched,matched,1,2020-11-20,2020-11-20,2020-11-22,2020-11-22,400000,400000
boxofficereport,boxofficereport:US_CA:the-last-voyage-of-the-demeter:2023-08-11,boxofficereport:US_CA:the-last-voyage-of-the-demeter:2023-08-11,The Last Voyage of the Demeter,23309,The Last Voyage of the Demeter,2023-08-11,matched,matched,1,2023-08-11,2023-08-11,2023-08-13,2023-08-13,8600000,8600000
boxofficereport,boxofficereport:US_CA:the-last-voyage-of-the-demeter:2023-08-18,boxofficereport:US_CA:the-last-voyage-of-the-demeter:2023-08-18,The Last Voyage of the Demeter,6967,The Last Voyage of the Demeter,2023-08-11,matched,provisional,1,2023-08-18,2023-08-18,2023-08-20,2023-08-20,3000000,3000000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-02-10,boxofficereport:US_CA:the-lego-batman-movie:2017-02-10,The LEGO Batman Movie,11520,The Lego Batman Movie (2017),2017-02-10,matched,matched,1,2017-02-10,2017-02-10,2017-02-12,2017-02-12,79000000,79000000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-02-17,boxofficereport:US_CA:the-lego-batman-movie:2017-02-17,The LEGO Batman Movie,34512,The LEGO Batman Movie,,matched,ambiguous,1,2017-02-17,2017-02-17,2017-02-20,2017-02-20,43000000,43000000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-02-24,boxofficereport:US_CA:the-lego-batman-movie:2017-02-24,The LEGO Batman Movie,34513,The LEGO Batman Movie,,matched,ambiguous,1,2017-02-24,2017-02-24,2017-02-26,2017-02-26,20500000,20500000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-03-03,boxofficereport:US_CA:the-lego-batman-movie:2017-03-03,The LEGO Batman Movie,34514,The LEGO Batman Movie,,matched,ambiguous,1,2017-03-03,2017-03-03,2017-03-05,2017-03-05,10500000,10500000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-03-10,boxofficereport:US_CA:the-lego-batman-movie:2017-03-10,The LEGO Batman Movie,34515,The LEGO Batman Movie,,matched,ambiguous,1,2017-03-10,2017-03-10,2017-03-12,2017-03-12,7800000,7800000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-03-17,boxofficereport:US_CA:the-lego-batman-movie:2017-03-17,The LEGO Batman Movie,34516,The LEGO Batman Movie,,matched,ambiguous,1,2017-03-17,2017-03-17,2017-03-19,2017-03-19,4500000,4500000
boxofficereport,boxofficereport:US_CA:the-lego-batman-movie:2017-03-24,boxofficereport:US_CA:the-lego-batman-movie:2017-03-24,The LEGO Batman Movie,34517,The LEGO Batman Movie,,matched,ambiguous,1,2017-03-24,2017-03-24,2017-03-26,2017-03-26,2400000,2400000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-08,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-08,The LEGO Movie 2: The Second Part,11522,The LEGO Movie 2: The Second Part (2019),2019-02-08,matched,matched,1,2019-02-08,2019-02-08,2019-02-10,2019-02-10,52500000,52500000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-15,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-15,The LEGO Movie 2: The Second Part,34518,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-02-15,2019-02-15,2019-02-18,2019-02-18,27000000,27000000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-22,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-02-22,The LEGO Movie 2: The Second Part,34519,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-02-22,2019-02-22,2019-02-24,2019-02-24,11000000,11000000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-01,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-01,The LEGO Movie 2: The Second Part,34520,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-03-01,2019-03-01,2019-03-03,2019-03-03,6200000,6200000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-08,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-08,The LEGO Movie 2: The Second Part,34521,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-03-08,2019-03-08,2019-03-10,2019-03-10,3600000,3600000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-15,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-15,The LEGO Movie 2: The Second Part,34522,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-03-15,2019-03-15,2019-03-17,2019-03-17,2300000,2300000
boxofficereport,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-22,boxofficereport:US_CA:the-lego-movie-2-the-second-part:2019-03-22,The LEGO Movie 2: The Second Part,34523,The LEGO Movie 2: The Second Part,,matched,ambiguous,1,2019-03-22,2019-03-22,2019-03-24,2019-03-24,1200000,1200000
boxofficereport,boxofficereport:US_CA:the-lego-ninjago-movie:2017-09-22,boxofficereport:US_CA:the-lego-ninjago-movie:2017-09-22,The LEGO Ninjago Movie,11524,The Lego Ninjago Movie (2017),2017-09-22,matched,matched,1,2017-09-22,2017-09-22,2017-09-24,2017-09-24,32000000,32000000
boxofficereport,boxofficereport:US_CA:the-lego-ninjago-movie:2017-09-29,boxofficereport:US_CA:the-lego-ninjago-movie:2017-09-29,The LEGO Ninjago Movie,34525,The LEGO Ninjago Movie,,matched,ambiguous,1,2017-09-29,2017-09-29,2017-10-01,2017-10-01,13000000,13000000
boxofficereport,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-06,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-06,The LEGO Ninjago Movie,34526,The LEGO Ninjago Movie,,matched,ambiguous,1,2017-10-06,2017-10-06,2017-10-08,2017-10-08,6500000,6500000
boxofficereport,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-13,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-13,The LEGO Ninjago Movie,34527,The LEGO Ninjago Movie,,matched,ambiguous,1,2017-10-13,2017-10-13,2017-10-15,2017-10-15,4800000,4800000
boxofficereport,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-20,boxofficereport:US_CA:the-lego-ninjago-movie:2017-10-20,The LEGO Ninjago Movie,34528,The LEGO Ninjago Movie,,matched,ambiguous,1,2017-10-20,2017-10-20,2017-10-22,2017-10-22,2600000,2600000
boxofficereport,boxofficereport:US_CA:the-lighthouse:2019-10-25,boxofficereport:US_CA:the-lighthouse:2019-10-25,The Lighthouse,11564,The Lighthouse (2019),,matched,matched,1,2019-10-25,2019-10-25,2019-10-27,2019-10-27,3700000,3700000
boxofficereport,boxofficereport:US_CA:the-lighthouse:2019-11-01,boxofficereport:US_CA:the-lighthouse:2019-11-01,The Lighthouse,11564,The Lighthouse (2019),,matched,matched,1,2019-11-01,2019-11-01,2019-11-03,2019-11-03,3600000,3600000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-07-19,boxofficereport:US_CA:the-lion-king:2019-07-19,The Lion King,11586,The Lion King (2019),2019-07-19,matched,matched,1,2019-07-19,2019-07-19,2019-07-21,2019-07-21,181000000,181000000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-07-26,boxofficereport:US_CA:the-lion-king:2019-07-26,The Lion King,34529,The Lion King,,matched,ambiguous,1,2019-07-26,2019-07-26,2019-07-28,2019-07-28,93000000,93000000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-08-02,boxofficereport:US_CA:the-lion-king:2019-08-02,The Lion King,34530,The Lion King,,matched,ambiguous,1,2019-08-02,2019-08-02,2019-08-04,2019-08-04,37500000,37500000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-08-09,boxofficereport:US_CA:the-lion-king:2019-08-09,The Lion King,34531,The Lion King,,matched,ambiguous,1,2019-08-09,2019-08-09,2019-08-11,2019-08-11,21000000,21000000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-08-16,boxofficereport:US_CA:the-lion-king:2019-08-16,The Lion King,34532,The Lion King,,matched,ambiguous,1,2019-08-16,2019-08-16,2019-08-18,2019-08-18,11200000,11200000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-08-23,boxofficereport:US_CA:the-lion-king:2019-08-23,The Lion King,34533,The Lion King,,matched,ambiguous,1,2019-08-23,2019-08-23,2019-08-25,2019-08-25,8200000,8200000
boxofficereport,boxofficereport:US_CA:the-lion-king:2019-08-30,boxofficereport:US_CA:the-lion-king:2019-08-30,The Lion King,34534,The Lion King,,matched,ambiguous,1,2019-08-30,2019-08-30,2019-09-02,2019-09-02,10500000,10500000
